MDEXAPPBBM,94,28,50,32,46,59,9,7,14,98,41,58,94,71,11,85,83,68,14,23,68,78,14,0,75,43,22,40,99,96,99,67,21,68,41,84,7,57,29,79,86,30,17,65,54,6,69,55,67,96,35,31,76,28,53,81,4,35,35,45,51,20,66,96,66,10,60,45,61,28,83,76,64,49,70,74,74,12,32,28,40,73,8,68,92,89,69,49,76,17,46,4,88,15,19,45,75,89,58,7,4,47,74,99,53,82,31,39,63,44,12,18,98,56,22,3,16,5,6,43,23,24,78,2,38,93,75,71,21,93,95,72,95,22,91,94,18,35,2,7,42,100,81,93,95,13,11,46,71,33,30,100,0,95,29,90,12,45,50,93,57,40,57,86,21,78,66,1,90,86,19,46,59,48,21,14,51,23,92,84,57,79,60,16,1,6,1,94,37,4,5,27,37,68,30,34,8,47,66,85,91,85,65,66,37,25,20,68,54,1,86,13,27,18,40,11,23,98,3,89,37,65,62,18,91,48,72,21,78,63,34,68,25,4,46,90,99,94,11,20,61,57,84,3,44,95,49,43,63,59,14,24,36,37,47,48,39,55,99,9,52,78,6,56,24,88,24,44,72,49,67,97,74,11,54,7,40,27,99,49,25,23,1,65,80,44,73,7,86,23,76,30,63,67,1,64,47,90,87,68,89,11,94,29,60,51,18,55,47,43,82,99,64,1,99,46,78,1,69,86,81,35,81,45,1,9,78,93,36,12,8,75,82,40,96,93,90,6,59,74,26,59,46,37,31,46,2,83,89,57,43,100,55,40,74,40,4,99,4,67,3,34,71,20,12,25,1,10,12,98,63,52,10,25,38,49,19,96,44,64,43,30,26,66,70,100,48,70,33,12,54,55,8,51,39,10,58,46,97,34,30,17,42,52,19,1,99,43,80,94,90,70,11,3,75,1,85,83,51,0,5,17,30,37,77,71,59,32,66,47,24,80,90,19,50,12,73,60,45,27,91,31,20,58,36,61,86,90,17,45,41,47,62,9,41,9,79,18,7,50,56,9,12,23,26,22,37,69,9,5,48,95,66,33,63,3,22,38,70,89,10,24,20,27,11,31,5,33,95,52,76,28,40,97,19,51,62,31,14,38,24134
KKOABKUFEB,10,73,69,73,42,28,92,45,52,84,84,9,6,64,38,69,86,9,4,32,68,78,53,7,61,17,66,44,48,78,10,9,20,8,84,68,51,76,34,31,94,22,53,89,96,80,2,26,88,40,44,19,48,47,1,37,63,18,62,35,80,60,9,69,76,88,98,80,66,86,95,53,77,31,28,18,42,67,89,72,32,15,90,38,23,22,72,55,44,6,30,62,16,55,81,8,44,74,99,15,39,3,31,78,60,78,47,32,66,2,19,7,78,85,23,33,31,4,52,85,97,78,93,5,18,90,20,20,87,100,4,22,98,96,1,55,11,97,51,81,68,9,56,34,30,96,91,0,47,70,28,82,23,57,5,28,28,86,43,39,95,76,51,62,91,58,43,59,50,5,45,40,13,6,51,87,31,58,17,48,96,13,69,63,0,92,14,30,12,53,34,61,42,13,68,90,41,41,20,75,21,3,74,6,33,100,75,6,74,16,88,68,91,50,95,100,36,87,11,20,2,67,88,100,17,43,15,55,59,56,84,57,63,10,83,31,74,94,96,24,60,16,41,7,8,41,2,63,98,63,0,6,72,100,10,71,97,98,58,68,71,85,13,67,25,28,38,97,51,71,66,80,94,52,74,82,53,55,34,47,4,8,40,63,9,91,2,24,72,36,71,41,27,64,85,12,23,4,70,45,2,58,0,88,0,6,32,15,89,3,95,81,3,43,41,83,13,39,50,5,53,68,50,62,6,77,76,71,38,51,14,99,95,97,44,82,43,82,46,0,34,41,32,27,29,72,48,34,89,40,53,69,28,72,81,25,85,22,6,72,7,92,98,89,85,39,45,4,61,95,90,9,22,10,99,32,6,44,55,22,75,1,35,47,12,13,33,92,25,54,50,44,31,54,14,23,1,100,3,93,2,79,70,4,47,19,8,97,0,56,10,64,21,18,61,86,91,97,63,0,96,0,84,76,97,40,8,12,16,94,24,78,70,62,74,69,29,53,46,37,45,93,59,35,99,91,34,3,8,9,13,95,21,26,27,26,50,33,6,4,77,90,16,59,81,53,8,80,89,80,70,17,74,95,66,67,89,24,6,20,68,87,3,23,21,60,84,46,15,36,50,2,2,80,35,23,6,25,3,72,24244
GCIMWAKTJJ,25,27,67,87,47,63,89,70,66,94,77,77,40,20,49,13,56,79,30,79,46,14,37,58,33,26,12,90,50,43,52,67,62,71,8,43,68,47,43,36,32,4,1,35,30,100,37,38,39,1,1,80,31,43,66,29,38,99,84,18,13,41,33,9,92,22,20,0,100,9,72,32,12,47,76,83,53,49,54,61,89,34,97,89,73,95,63,83,66,95,27,4,88,45,33,63,93,25,48,53,56,86,86,19,38,24,98,52,42,34,86,52,91,43,59,41,63,5,39,44,56,34,82,84,83,77,80,100,16,80,28,97,44,55,63,45,76,60,90,71,52,82,96,26,32,33,65,78,60,17,37,66,33,84,91,76,47,12,12,0,47,72,74,47,80,10,5,79,31,17,50,77,86,87,52,86,18,80,28,29,73,52,99,9,29,84,25,69,77,78,5,6,81,48,53,83,40,52,55,3,64,41,32,84,37,60,82,75,91,53,72,68,64,61,25,3,14,56,77,7,81,23,72,56,61,73,81,41,4,96,82,13,69,42,2,76,97,81,54,67,38,34,8,47,76,15,67,80,26,23,88,24,96,98,91,6,40,74,51,71,54,62,33,52,88,48,18,89,50,63,77,87,13,100,20,24,28,79,83,72,95,69,7,93,29,7,26,27,35,34,65,36,40,8,39,11,20,27,15,6,36,50,71,35,3,55,71,40,79,77,19,20,72,73,17,1,59,2,33,47,88,85,56,36,52,35,8,54,32,59,97,72,99,42,84,64,68,4,20,20,9,47,17,66,47,42,54,81,3,37,11,91,57,48,41,80,72,24,33,93,16,58,92,57,86,7,82,12,27,42,89,64,50,39,3,6,68,68,61,96,71,62,4,95,29,83,94,23,84,27,58,10,47,58,97,84,69,97,76,43,50,97,8,69,46,30,4,37,68,84,33,47,25,1,31,42,14,4,35,14,93,23,40,40,45,93,65,70,90,1,92,59,3,25,6,19,62,100,2,59,98,66,73,15,66,56,5,32,66,77,18,26,17,8,78,37,31,2,43,2,46,71,32,37,76,6,43,74,23,24,59,36,9,100,77,69,0,95,15,76,62,14,12,90,22,1,28,83,14,20,28,10,52,80,64,94,4,2,8,53,24954
AWBGMAMKXX,53,15,88,48,39,35,60,51,56,3,35,12,36,10,40,58,2,83,34,1,0,55,60,62,69,27,55,35,74,82,62,74,5,73,2,82,4,70,74,35,71,35,3,42,68,54,91,66,3,26,42,92,45,100,69,46,9,12,31,41,33,27,14,87,47,100,19,25,51,93,38,43,70,47,44,9,4,70,39,91,63,23,9,65,93,1,67,34,5,87,53,31,7,25,26,30,72,94,15,43,31,29,31,25,42,82,35,2,17,70,74,14,1,81,5,69,5,37,42,15,45,34,62,12,20,39,32,7,59,3,74,2,15,81,27,71,25,63,11,17,85,1,53,13,86,25,99,70,38,93,17,26,76,73,31,62,26,90,37,44,26,66,58,16,62,65,44,89,84,98,36,15,86,17,4,6,64,80,48,34,90,10,33,26,42,36,72,41,43,29,96,80,51,10,78,38,31,72,39,89,39,6,65,59,69,62,22,93,92,26,45,44,99,61,23,73,20,55,86,54,86,44,24,14,88,20,74,93,83,73,7,19,79,57,55,41,33,28,30,84,30,3,39,78,4,21,95,84,60,11,70,46,39,95,58,69,61,96,16,20,30,58,55,60,65,11,39,22,26,56,8,13,18,8,12,76,21,95,95,93,57,3,71,13,76,35,0,25,23,28,2,55,59,5,38,7,76,89,94,70,61,17,55,14,71,99,52,64,13,52,40,40,47,0,60,12,32,7,86,48,24,19,32,2,61,34,72,51,32,56,23,42,9,51,47,61,21,71,52,5,45,30,7,24,81,96,46,69,70,35,20,33,32,88,28,0,67,74,72,98,17,27,86,68,49,55,53,82,71,47,87,7,43,40,99,48,50,42,50,88,69,61,25,94,50,22,89,45,8,40,81,56,41,36,28,41,38,90,15,62,45,62,15,74,62,41,87,63,29,32,58,98,38,19,85,55,0,49,28,78,3,97,37,21,30,13,10,58,94,47,40,49,46,87,37,24,83,6,11,54,56,5,93,46,68,57,75,28,3,34,71,92,80,6,49,50,71,11,99,33,23,32,100,35,46,19,80,84,47,58,16,79,43,3,96,84,83,82,87,58,31,5,99,96,80,0,53,85,37,6,15,15,54,70,71,33,56,22,57,57,23500
OJPYHLSVTH,23,29,83,34,38,95,59,56,13,24,23,14,47,27,97,86,90,98,57,81,15,24,76,41,77,79,15,72,14,4,10,40,88,14,75,4,17,82,24,79,71,79,59,92,47,7,18,32,31,85,75,79,35,92,31,2,59,65,49,21,23,35,58,90,35,17,9,12,96,18,50,58,72,70,79,29,98,30,26,38,26,46,98,57,15,71,97,37,94,51,3,5,28,57,48,97,58,20,73,52,45,54,54,36,16,2,81,52,16,51,18,63,5,45,61,13,59,72,3,75,50,1,64,28,62,6,58,48,51,56,64,60,23,87,31,100,35,21,31,5,80,42,54,73,61,8,34,73,30,25,73,66,34,39,13,41,48,6,32,36,8,74,68,40,64,57,72,48,85,52,14,12,76,56,76,98,34,97,37,22,54,92,52,14,44,43,20,17,88,70,27,19,36,44,47,32,85,3,49,90,36,74,27,59,18,79,30,70,95,10,91,24,83,68,15,99,72,16,88,46,39,4,86,29,60,73,60,63,72,48,77,91,12,76,3,47,32,14,98,54,59,50,75,4,54,70,9,67,81,20,39,79,27,16,99,53,78,69,5,39,73,62,21,59,66,2,81,50,99,50,22,86,94,75,27,56,11,21,95,29,84,39,26,52,52,72,14,70,100,93,63,82,45,26,23,13,45,33,35,58,76,19,76,43,73,57,91,68,22,58,4,8,68,19,6,71,15,42,54,69,39,61,27,50,10,0,90,5,10,43,63,70,42,92,57,4,92,17,27,56,28,30,67,24,44,63,78,86,72,31,67,41,12,40,60,47,56,72,60,42,17,72,92,0,36,95,82,85,87,62,56,80,54,52,25,69,46,8,24,57,54,18,21,51,25,81,48,23,41,100,17,15,90,48,4,7,58,12,57,80,87,5,99,15,35,61,35,81,29,1,17,47,12,63,13,25,37,49,54,82,0,62,8,11,35,85,96,9,80,57,48,58,70,99,40,30,5,74,43,72,31,15,0,90,63,20,63,78,51,60,61,18,17,10,69,41,52,90,6,70,91,26,9,75,95,31,80,14,51,56,12,58,76,74,12,61,81,72,87,100,98,8,71,32,64,96,97,91,66,67,56,74,11,93,56,12,57,44,87,47,24635
QYZBTUKHPN,44,99,77,10,8,33,51,29,87,91,37,99,84,28,97,16,19,89,39,96,47,51,67,14,67,83,70,1,35,55,42,100,40,83,47,18,44,7,71,61,51,78,20,41,4,98,92,15,32,44,38,69,1,28,88,16,36,18,56,47,39,41,17,39,69,66,66,30,10,27,0,40,35,46,0,46,68,78,89,71,73,62,92,58,69,41,98,46,48,94,60,60,33,77,69,45,43,42,97,93,41,63,1,95,27,57,100,1,100,93,70,76,27,17,77,9,12,21,45,14,54,88,21,53,19,47,48,46,91,87,79,21,37,85,87,56,80,46,50,13,84,20,12,2,49,69,66,24,78,73,51,43,37,64,9,40,40,57,88,88,46,93,2,93,7,5,5,57,95,42,19,34,35,52,64,86,59,32,12,61,82,62,25,86,57,68,49,56,10,47,47,91,92,13,74,9,61,96,38,79,45,3,22,56,64,97,1,93,27,38,68,31,25,97,26,21,46,60,15,61,55,56,79,33,59,71,45,21,68,29,89,6,93,83,56,63,62,31,57,100,26,19,36,52,51,70,85,97,70,53,5,85,53,0,37,67,58,97,20,25,71,0,100,49,85,47,48,61,85,27,43,69,24,1,44,16,1,56,50,95,53,1,8,98,50,34,32,45,66,25,62,70,84,75,96,77,2,51,25,72,58,15,17,19,69,82,15,65,98,34,65,59,69,25,54,10,64,31,64,58,11,79,55,68,97,95,76,18,85,37,46,1,31,87,3,92,99,31,81,39,92,20,24,65,9,29,39,66,77,66,40,2,65,50,32,52,12,87,50,1,96,77,18,73,71,34,83,52,32,98,23,0,37,3,15,75,13,56,21,62,37,45,58,80,12,18,48,92,43,89,22,53,75,94,40,12,77,46,11,46,10,41,73,37,6,75,2,33,85,18,75,34,89,79,38,28,80,98,43,77,2,22,3,74,10,2,9,95,81,55,24,16,67,48,31,29,33,38,89,71,63,40,84,31,91,12,26,74,20,12,82,89,72,71,99,42,17,84,100,20,37,46,10,87,36,53,84,38,65,33,36,14,80,81,11,56,63,47,30,66,20,50,92,1,23,34,69,31,70,9,49,100,27,3,3,63,36,81,54,49,25033
UBLEWZLQGY,45,78,72,90,14,26,81,69,24,98,43,28,19,93,80,72,22,57,94,71,77,91,5,93,100,48,38,90,34,57,97,22,47,2,45,5,72,46,67,85,13,34,42,89,53,55,84,100,60,66,54,78,83,64,47,5,97,27,72,35,70,69,84,30,80,53,21,67,19,50,90,18,78,55,19,15,71,43,2,77,52,30,8,96,57,13,84,15,33,11,18,17,80,7,6,8,96,55,23,1,1,87,17,14,85,86,41,61,67,69,16,65,85,88,27,75,71,1,11,45,10,14,1,3,88,57,26,74,2,67,76,73,92,63,7,40,80,81,21,65,78,32,65,23,87,44,77,56,69,77,75,66,72,79,32,68,15,77,72,63,96,88,16,90,19,68,60,69,99,66,63,85,22,56,84,1,70,30,17,94,78,20,93,100,5,76,4,46,51,97,70,33,91,21,74,73,30,24,87,8,35,92,19,60,25,42,3,45,99,49,38,77,28,67,8,60,83,16,24,100,5,83,82,78,0,10,12,19,75,76,51,90,82,15,5,49,26,94,9,84,97,95,31,2,69,100,19,3,96,95,92,13,87,51,73,41,69,6,7,58,5,21,32,11,1,16,87,66,58,94,9,8,4,35,56,9,45,62,67,33,68,84,89,68,3,57,81,11,39,34,60,8,36,9,64,91,62,83,45,67,47,45,85,74,97,40,99,84,2,3,37,25,4,17,71,86,63,21,34,77,23,42,28,83,55,55,70,15,52,20,57,15,89,67,16,2,31,41,92,3,71,79,34,35,21,12,48,75,69,40,81,92,27,48,1,60,47,29,51,98,34,99,79,9,58,7,17,58,25,44,78,100,70,63,7,50,23,20,96,100,53,30,11,69,50,7,37,55,64,39,45,94,41,60,8,40,1,49,37,5,95,41,18,11,1,88,23,41,41,18,38,14,12,96,92,31,27,98,78,91,47,54,91,43,75,55,45,98,89,8,45,17,90,15,93,16,35,69,94,61,15,89,91,33,65,48,46,84,55,77,91,7,21,50,68,15,60,34,65,17,87,60,56,88,44,12,55,9,36,80,22,93,53,39,90,90,24,92,72,75,91,17,81,46,58,61,65,48,42,32,0,62,84,25,97,94,15,36,28,11,25438
LGGKEITUYP,9,48,37,82,62,49,46,54,45,12,28,67,56,68,14,72,62,50,8,10,23,83,20,7,17,53,29,65,27,18,69,95,19,96,7,68,62,75,13,22,69,94,46,31,14,59,57,11,37,69,77,74,62,0,54,33,26,99,84,88,56,24,18,91,20,47,7,48,24,47,56,61,71,76,85,78,58,75,67,8,6,11,83,59,63,16,46,68,100,62,6,23,38,94,57,38,4,22,15,38,39,45,81,40,41,46,22,4,80,87,8,70,26,28,2,39,79,68,86,63,32,61,20,58,62,34,14,15,65,51,8,53,13,69,34,89,84,79,5,31,53,97,28,3,34,68,69,10,100,31,70,66,71,76,96,57,24,4,12,74,80,66,67,57,10,82,58,75,22,20,37,89,51,34,23,50,9,77,100,95,71,35,87,34,95,1,58,99,54,2,58,58,81,9,30,77,67,70,71,10,97,0,8,45,64,24,8,1,79,15,39,59,47,69,35,78,8,70,51,5,50,44,92,91,66,79,85,5,63,89,40,57,68,11,30,93,84,13,42,38,16,9,30,49,17,6,95,23,51,78,44,93,9,49,1,34,44,33,93,3,96,69,86,19,0,57,36,18,72,57,39,46,18,77,84,28,80,47,59,65,51,61,11,56,55,67,10,87,54,5,42,85,82,96,43,33,74,57,76,5,56,2,64,42,9,69,85,63,35,82,92,61,12,90,18,2,40,71,52,95,22,0,99,19,100,48,59,67,94,76,41,64,4,12,11,10,82,88,88,99,83,50,53,12,48,64,44,68,64,13,54,9,86,25,80,45,44,33,21,46,77,72,70,50,75,51,47,42,4,19,13,37,1,80,53,82,25,18,74,70,13,36,51,28,4,28,10,11,13,68,85,51,99,24,99,96,68,56,75,54,60,13,20,80,14,25,90,10,76,35,11,62,16,49,44,27,56,97,19,9,78,3,29,71,77,58,47,45,43,33,79,22,68,9,38,93,92,90,76,96,11,59,72,60,95,78,9,75,18,79,75,66,67,80,87,72,58,1,2,10,69,12,30,63,79,39,41,81,13,64,20,41,37,61,6,25,55,81,93,12,91,36,91,73,95,3,87,15,98,75,25,71,38,54,40,85,70,44,31,2,24636
VWYDFBXOGJ,67,74,34,95,96,93,51,91,59,0,46,67,47,41,49,79,73,41,55,3,92,59,76,23,6,12,52,97,63,47,48,32,7,11,12,48,64,22,13,98,60,31,95,54,7,20,58,97,67,50,14,77,15,82,90,13,58,19,19,33,43,93,38,84,17,4,18,31,47,71,98,91,49,85,55,27,16,1,96,78,12,6,9,47,82,14,17,40,100,17,63,67,58,79,41,85,98,19,5,51,74,79,58,86,25,23,77,62,60,81,55,65,45,76,99,0,36,59,72,61,16,82,68,98,1,80,19,16,31,2,1,67,33,94,5,99,10,42,20,78,25,40,37,41,47,17,88,44,33,51,63,57,80,5,57,9,59,48,60,29,83,82,72,18,24,7,7,20,43,44,49,23,23,30,17,29,35,84,73,88,12,19,64,67,93,88,15,71,18,87,35,2,97,58,94,27,66,9,80,96,23,64,47,75,74,30,15,71,78,37,48,85,77,89,70,51,38,52,68,0,72,23,49,9,84,31,90,4,33,39,9,58,64,58,62,7,51,3,96,64,87,67,35,41,74,88,64,68,74,27,96,36,94,56,10,21,3,18,52,85,42,68,45,27,26,62,99,64,57,74,4,67,84,93,39,82,15,36,72,45,3,65,37,35,79,32,39,10,79,28,93,20,1,27,10,70,80,96,23,94,83,38,75,76,3,19,93,90,34,24,45,26,28,25,44,39,73,90,45,32,34,66,79,54,29,73,5,37,98,28,94,46,59,58,42,86,59,65,45,44,31,70,31,54,57,55,63,52,54,59,60,93,70,9,79,48,54,91,78,51,78,94,36,44,94,66,7,94,53,58,96,87,36,75,68,70,6,30,51,71,7,19,42,82,33,41,20,26,45,74,87,18,63,42,97,51,71,5,64,42,86,75,74,50,23,69,72,8,66,51,60,58,1,65,30,88,91,26,89,3,100,85,86,9,75,46,19,29,86,11,42,11,75,11,67,56,69,26,39,56,12,92,45,81,94,42,36,50,14,50,56,76,1,4,46,17,14,72,37,52,61,45,40,63,41,83,83,53,76,0,7,44,64,2,70,95,50,98,48,33,90,37,22,58,53,14,15,64,58,70,3,53,88,72,0,34,50,84,29,42,25315
EUPSCJJZPB,71,1,85,18,81,49,10,30,74,89,77,19,84,48,0,38,80,28,49,89,18,43,29,75,63,79,30,91,62,53,39,67,8,33,65,49,70,1,37,27,67,66,70,48,80,7,13,8,47,95,26,17,41,63,4,17,66,44,72,72,29,70,25,0,84,52,62,67,12,1,85,51,71,97,0,39,74,83,42,29,52,55,3,45,73,27,91,31,21,83,99,34,16,7,45,34,65,52,88,51,94,25,29,6,22,76,81,80,92,47,0,84,6,15,15,27,3,14,97,10,61,75,36,43,16,26,59,6,6,45,66,77,64,73,6,14,38,3,50,31,34,76,31,2,16,64,74,13,7,71,68,35,0,24,8,63,48,45,49,32,82,20,77,63,69,31,12,43,19,95,7,62,5,14,54,55,39,75,66,21,46,22,53,81,36,17,11,92,42,41,24,35,91,30,89,5,37,31,18,45,4,37,71,27,64,44,26,66,24,79,32,2,39,48,59,8,2,28,66,47,57,53,9,27,44,57,77,63,2,28,47,46,79,31,94,44,92,52,75,39,40,62,28,35,96,6,17,65,99,88,58,74,17,65,59,89,52,13,82,63,69,86,0,98,63,27,4,48,75,1,80,57,11,56,12,71,7,64,34,44,97,69,50,65,4,58,54,89,38,12,37,93,86,51,81,19,64,5,49,41,84,76,36,99,91,17,98,91,74,53,43,56,21,82,88,41,90,27,0,67,35,57,100,50,15,3,87,50,40,100,60,85,73,14,7,73,76,3,72,87,10,67,12,95,13,61,10,98,58,31,73,86,1,16,74,3,10,51,41,61,22,99,46,63,90,30,96,8,8,68,97,21,26,80,81,45,1,69,77,65,65,0,23,40,82,28,33,5,100,23,29,41,93,71,75,39,32,59,44,14,51,27,45,44,51,70,90,81,56,51,17,100,64,24,54,48,44,43,72,43,3,40,64,79,38,54,24,53,8,15,32,0,26,83,91,15,99,29,65,1,58,55,20,16,15,17,48,42,15,16,61,72,55,89,95,2,63,54,95,83,14,38,63,26,25,34,76,70,1,48,76,49,15,15,62,68,9,57,19,39,46,36,20,48,42,4,96,65,55,19,92,100,15,36,68,72,83,12,27,52,23663
ZSMZRZOEMI,78,94,68,90,7,11,80,42,52,63,65,29,19,48,48,53,54,17,0,94,64,56,40,66,11,87,34,1,64,16,56,81,82,51,96,93,67,58,25,95,33,30,15,29,21,30,16,88,8,12,45,76,35,57,70,92,15,30,79,83,76,21,31,14,88,52,39,7,5,27,23,20,56,78,44,8,97,72,69,83,38,13,48,37,88,81,36,68,0,7,3,89,88,5,64,81,81,33,99,88,9,89,6,8,18,80,1,47,81,32,97,54,74,97,19,50,61,78,30,73,83,82,9,69,1,58,39,99,21,81,97,54,65,85,56,61,41,4,78,4,39,6,87,90,98,92,49,82,100,56,87,27,62,18,95,98,86,96,25,44,58,16,44,16,18,96,53,32,42,47,34,80,99,56,20,37,51,41,27,22,83,2,89,11,52,60,33,0,14,28,48,61,70,67,48,69,20,82,81,27,71,15,20,7,43,1,46,3,65,68,39,63,72,3,24,48,38,48,47,20,55,88,54,22,85,47,53,93,6,93,77,69,33,23,65,6,17,34,72,2,83,100,19,0,86,82,44,99,77,42,87,45,68,61,50,85,56,35,95,24,100,6,24,69,91,54,38,44,5,33,90,77,51,54,34,10,18,88,29,42,67,2,62,2,11,0,45,23,56,23,80,60,92,50,58,80,59,14,80,48,46,49,27,41,86,91,97,91,18,65,49,73,48,40,62,11,37,79,88,14,3,26,53,87,93,7,8,97,70,6,51,42,57,70,56,22,41,61,94,62,12,51,46,79,61,82,15,35,94,41,63,76,21,82,72,37,19,62,98,52,81,99,47,13,37,29,41,79,77,8,55,32,78,70,97,95,37,13,44,73,23,56,49,92,87,45,30,74,67,71,78,61,97,17,1,98,90,40,22,75,18,43,24,74,70,50,57,9,19,77,64,83,30,57,99,82,7,92,20,92,52,71,89,59,61,69,7,49,13,55,73,89,11,23,97,55,5,80,17,25,17,93,75,67,40,83,77,7,25,1,3,24,52,38,82,45,69,30,0,82,61,66,4,16,46,65,30,3,9,4,75,5,20,82,92,23,98,43,98,97,21,88,36,49,30,84,78,96,90,4,97,29,19,44,46,72,54,41,70,82,25618
VCYPGNOUGQ,21,35,15,50,75,75,74,6,82,87,93,50,29,91,27,82,10,56,55,97,4,86,27,28,63,35,4,43,87,48,85,62,3,64,45,85,86,12,98,5,93,63,80,24,38,100,45,9,19,23,40,79,1,20,37,6,39,89,61,47,77,93,6,20,81,17,31,76,38,8,95,47,36,84,20,26,86,41,46,43,67,84,57,29,91,23,7,31,22,27,78,13,57,81,72,51,74,44,39,95,99,38,43,71,100,82,32,94,92,92,47,4,83,48,67,59,33,73,40,68,68,16,96,88,67,19,35,95,53,74,97,82,29,13,70,30,79,26,69,29,16,21,46,80,82,23,59,25,27,77,19,67,20,29,30,68,35,2,22,35,85,71,87,63,57,50,73,22,95,3,47,23,95,35,5,17,87,89,3,13,79,96,83,50,53,30,71,25,40,42,71,40,5,44,17,62,29,50,38,38,27,81,22,80,47,52,92,90,31,76,79,25,58,53,45,16,56,73,52,28,84,29,13,17,68,98,59,13,47,0,50,3,93,21,4,36,86,4,79,30,60,21,54,32,14,94,27,68,57,80,3,3,32,59,30,80,55,77,86,40,78,40,66,10,66,81,38,98,12,82,93,29,86,26,2,66,89,87,49,97,81,44,20,16,30,62,49,99,27,94,18,4,19,55,70,72,3,84,69,34,19,29,20,54,20,48,97,25,68,4,50,46,84,60,4,99,100,19,59,6,15,19,90,31,65,96,80,71,20,10,53,80,1,41,10,42,96,82,70,23,20,5,31,89,36,52,94,50,23,86,21,65,3,100,1,62,84,0,10,44,2,48,60,5,46,36,80,38,22,100,30,94,18,44,14,66,48,18,68,33,33,94,81,99,3,47,85,97,94,57,36,49,67,12,18,26,2,69,4,63,49,98,60,62,0,36,83,78,44,50,19,54,33,23,43,5,64,7,87,16,88,87,94,75,6,6,21,88,11,88,77,3,96,69,94,17,87,71,18,26,64,55,82,60,64,19,64,53,65,11,7,19,85,47,29,39,13,59,42,22,27,88,85,50,55,26,78,25,63,53,49,14,83,16,12,54,60,80,74,9,16,37,21,54,12,40,53,80,49,99,78,79,52,19,94,65,37,37,51,1,24801
YOAQCKLWIO,32,83,44,60,18,94,100,0,56,68,56,48,74,97,63,46,84,83,72,71,15,47,20,0,47,53,76,79,55,52,24,42,49,82,47,45,64,52,93,8,65,38,90,21,90,88,39,36,81,25,17,43,87,5,28,10,63,32,36,20,80,6,21,49,54,93,46,15,12,0,81,78,97,57,5,59,89,50,52,38,100,94,77,67,31,18,31,30,81,77,82,5,41,52,41,87,73,97,45,54,95,78,32,76,67,48,93,58,63,93,7,54,49,18,39,60,40,35,76,89,42,26,17,69,9,49,97,100,17,94,41,79,100,54,13,50,86,22,25,14,45,29,11,71,70,82,28,18,30,15,81,57,86,9,95,39,6,38,89,47,18,29,93,77,65,64,95,10,18,93,20,17,30,79,75,52,76,56,97,58,92,72,79,11,66,94,84,14,0,97,10,99,33,83,52,59,54,65,16,99,30,40,50,68,32,94,70,100,89,80,69,40,98,39,13,3,78,47,57,16,51,18,98,18,67,70,15,81,51,55,12,19,86,84,48,6,58,61,25,26,79,20,78,83,94,53,4,82,98,93,55,100,52,8,68,1,46,47,76,21,91,98,99,40,23,100,7,28,86,41,77,31,14,52,73,93,78,84,93,35,72,40,40,32,76,52,28,45,22,69,13,100,79,68,100,66,72,65,66,4,48,23,59,33,13,31,43,23,70,48,74,57,43,72,99,6,33,81,80,88,68,32,13,34,72,1,84,54,42,53,60,23,34,56,40,82,51,49,79,82,88,13,84,15,37,97,75,55,49,61,18,14,87,93,38,43,77,28,47,60,42,47,40,75,51,96,24,73,58,57,50,41,71,41,11,62,9,37,94,76,6,58,88,81,98,59,85,57,49,44,74,18,94,79,68,53,82,30,62,23,69,58,72,92,65,85,45,39,78,6,22,47,47,83,61,10,31,21,25,59,35,5,14,11,80,16,84,22,55,16,57,78,25,41,11,12,99,49,18,73,97,20,8,9,50,53,73,29,29,40,61,42,55,96,31,23,60,63,54,59,58,14,94,53,68,41,68,44,55,72,49,20,40,36,97,2,10,96,61,29,24,57,69,62,34,77,38,86,1,41,15,35,9,0,91,69,56,72,94,66,26417
